title,url,page_views
David Axelrod Says Christie Will Survive This,http://talkingpointsmemo.com/livewire/axlerod-christie-bridge-scandal-press-conference,700
Man Shoots Self In Chin While Taking Off Pants,http://talkingpointsmemo.com/livewire/man_shoots_self_taking_off_pants,358
Gates: Obama Made 'Serious Mistake' In Drawing Red Line On Syria,http://talkingpointsmemo.com/livewire/gates-obama-syria-red-line-serious-mistake,421
"Gates Says Biden, Clinton Would Make Good Presidents",http://talkingpointsmemo.com/livewire/gates-clinton-biden-good-presidents,821
Grayson Denies Shoving Wife: 'She Hit Me And I Retreated',http://talkingpointsmemo.com/livewire/grayson-denies-shoving-wife,879
Fox News Cancels Contract With Scott Brown (For Real This Time),http://talkingpointsmemo.com/livewire/fox-news-cancels-contract-scott-brown,1728
Rep. Bill Owens Announces Retirement,http://talkingpointsmemo.com/livewire/rep-bill-owens-announces-retirement,34
Limbaugh Fantasizes About Another Scandal: Barack Cheating On Michelle Obama,http://talkingpointsmemo.com/livewire/limbaugh-wishes-obama-cheat-michelle-bridge-scandal,3747
GOP Rep: Preventing Abortions Creates Jobs,http://talkingpointsmemo.com/livewire/goodlatte-preventing-abortion-creates-jobs,1438
FEC Believes Karl Rove's Crossroads GPS Violated Campaign Finance Laws,http://talkingpointsmemo.com/livewire/fec-believes-karl-rove-s-crossroads-gps-violated-campaign-finance-laws,59
Feinstein Defends Clinton Against 'Patently False' Benghazi Blame,http://talkingpointsmemo.com/livewire/feinstein_defends_hillary_clinton_benghazi,184
Lindsey Graham Thinks Benghazi Will Doom Democrats In The Midterms (VIDEO),http://talkingpointsmemo.com/livewire/lindsey-graham-benghazi-democrats-midterms-2014,34
Cornyn: Obama 'Out Of Touch' For Sipping Martinis With Fellow Democrats,http://talkingpointsmemo.com/livewire/cornyn-obama-out-of-touch-for-sipping-martinis-with-fellow-democrats,1381
Rockefeller: Port Authority Gave 'Zero Evidence' Of Legitimate Traffic Study,http://talkingpointsmemo.com/livewire/rockefeller-port-authority-evidence,200
4-Year-Old Accidentally Shoots Cousin With Gun Found Under Bed,http://talkingpointsmemo.com/livewire/4-year-old-shoots-cousin-to-death,328
Gates Laments Nearly All Moderates Have Quit Congress,http://talkingpointsmemo.com/livewire/gates-laments-nearly-all-moderates-have-quit-congress,6
NSA Critic Ron Wyden Commends 'Milestone' In Surveillance Reform,http://talkingpointsmemo.com/livewire/wyden_commends_obama_nsa_changes,115
Sen. Booker Won't Attend Christie Inaugural Speech,http://talkingpointsmemo.com/livewire/cory-booker-christie-attend-speech,31
Dem Sen. Mark Warner Trounces GOP Challenger In First Poll,http://talkingpointsmemo.com/livewire/dem-sen-mark-warner-trounces-gop-challenger-in-first-poll,48
Ex-Guv Barbour: 'Lady Mayor' Comment 'Wasn't The Right Way To Go' (VIDEO),http://talkingpointsmemo.com/livewire/barbour_admits_lady_mayor_comment_wasnt_right_thing_to_say,58
Poll Shows Most Republicans Think People Are Poor Because They Don't Work Hard Enough,http://talkingpointsmemo.com/livewire/republican-voters-pew-income-inequality-poor-rich,1134
Poll: Charlie Crist Holds Slight Lead Over FL Gov. Scott,http://talkingpointsmemo.com/livewire/poll-crist-slight-lead-christie,15
Holder: U.S. Would 'Engage' Snowden's Lawyers But Clemency Goes 'Too Far',http://talkingpointsmemo.com/livewire/eric_holder_clemency_snowden,23
Paul Ryan: 'We Have An Increasingly Lawless Presidency',http://talkingpointsmemo.com/livewire/paul-ryan-obama-executive-action,1577
Palin Defends McCain After Censure By Arizona GOP,http://talkingpointsmemo.com/livewire/palin-defends-mccain-censure-tea-party,5
Huckabee Doubles Down On Women Can't Control Libidos Comment,http://talkingpointsmemo.com/livewire/huckabee-doubles-down-on-women-can-t-control-libidos-comment,1637
Romney Says Putin 'Outperformed' Obama On Foreign Policy,http://talkingpointsmemo.com/livewire/romney-says-putin-outperformed-obama-on-foreign-policy,1901
Rep. Grimm's Pal Talking To Feds About Possible Plea Deal,http://talkingpointsmemo.com/livewire/grimm-campaign-finance-plea-deal,1391
Senate Democrats Hope Fear Of Tea Party Drives Supporters To The Polls,http://talkingpointsmemo.com/livewire/senate-democrats-tea-party,10
4 Republicans Will Now Be Responding To Obama's State Of The Union Address,http://talkingpointsmemo.com/livewire/4-republicans-will-now-be-responding-to-obama-s-state-of-the-union-address,2950
Report: Rep. Grimm Threatens Journalist After SOTU,http://talkingpointsmemo.com/livewire/grimm-threatens-reporter-sotu,12428
South Dakota Lawmakers Fight To Take Guns To Work Just To Be Safe,http://talkingpointsmemo.com/livewire/south-dakota-concealed-carry-bill-guns-to-work,32
Romney: Biggest Problem In 2012 Was 'Me And My Campaign',http://talkingpointsmemo.com/livewire/romney-biggest-problem-me-and-my-campaign,962
Ex-Gov's Phony Excuse For Why He Didn't Vote For Obama: I Was In Prison!,http://talkingpointsmemo.com/livewire/edwin-edwards-obama-prison,51
Grimm Apologizes To Reporter And The Two Plan To Grab Lunch,http://talkingpointsmemo.com/livewire/michael-grimm-michael-scotto-apology,733
Giuliani Says 'Fifty-Fifty' Chance Christie Knew About Bridge Lane Closures,http://talkingpointsmemo.com/livewire/giuliani-fifty-fifty-closures,816
Gohmert Defends Sarah Palin From 'Funny' SNL Sketch (VIDEO),http://talkingpointsmemo.com/livewire/gohmert-palin-snl-funny-russia,3064
Hoboken Developer Fires Law Firm With Ties To Christie,http://talkingpointsmemo.com/livewire/christie-hoboken-law-firm,38
Senate GOPer Accuses Obama Of 'Outrageous Lie' During Super Bowl Interview,http://talkingpointsmemo.com/livewire/inhofe-benghazi-obama-super-bowl,2380
Ingraham: Sotomayor's Allegiance Is To Her 'Immigrant Family' Rather Than Constitution,http://talkingpointsmemo.com/livewire/laura-ingraham-sotomayor-immigrant-family-background,1778
Conservatives Admit Tirade Over The Debt Limit Amounts To 'Theater',http://talkingpointsmemo.com/livewire/conservatives-admit-tirade-over-the-debt-limit-amounts-to-theater,1037
CNN Poll: Americans Still Blame Bush For Struggling Economy,http://talkingpointsmemo.com/livewire/americans-blame-bush-economy,2168
McConnell's Job Approval Rating Is Lower Than Obama's In Kentucky,http://talkingpointsmemo.com/livewire/poll-lundergan-grimes-leads-mcconnell,1765
"Axelrod To Donors: Focus On Helping Democrats In 2014, Not Hillary In 2016",http://talkingpointsmemo.com/livewire/david-axelrod-2014-2016-hillary-clinton,179
"After Bashing Obama's Unpopularity In KY, McConnell Is Less Popular",http://talkingpointsmemo.com/livewire/mcconnell-is-less-popular-than-obama-in-kentucky,776
Nate Silver: GOP 'Slight Favorite' To Take Control Of Senate,http://talkingpointsmemo.com/livewire/nate-silver-gop-senate,2289
Billionaire Benefactor Is Tired Of Backing Losers In The GOP,http://talkingpointsmemo.com/livewire/sheldon-adelson-donate-to-winners-newt-gingrich,292
82-Year-Old Ex-Senator Explains The Difference Between 'Naked' And 'Nekkid',http://talkingpointsmemo.com/livewire/alan-simpson-naked-nekkid,144
Court Rules Kansas Can Withhold Funding From Planned Parenthood During Lawsuit,http://talkingpointsmemo.com/livewire/planned-parenthood-kansas-federal-funding-abortions,33
Donald Trump Of Course Gave The Max Amount Of Money To Ted Cruz,http://talkingpointsmemo.com/livewire/donald-trump-ted-cruz-leadership-pac,55
"DNC Chair: GOP 'Strangled' By Tea Party, 'Extremists'",http://talkingpointsmemo.com/edblog/veep-debate-highlights,4226
Stevens: Appropriate To Consider Successor When Retiring From SCOTUS,http://talkingpointsmemo.com/livewire/stevens-politics-scotus-retirement,800
Michelle Nunn: 'Impossible' To Say If I'd Have Voted For Obamacare (VIDEO),http://talkingpointsmemo.com/livewire/michelle-nunn-vote-obamacare,269
Police Investigating Possible 'Conspiracy' In Nursing Home Break-In,http://talkingpointsmemo.com/livewire/thad-cochran-chris-mcdaniel-clayton-kelly-conspiracy,754
McDaniel Campaign Offers Confusing Explanation For Canceled Editorial Meeting,http://talkingpointsmemo.com/livewire/mcdaniel-campaign-meridian-clarion-ledger-chris-mcdaniel,492
"Hoyer On Benghazi Probe: No Half Measures, Dems All-In Or Boycott",http://talkingpointsmemo.com/livewire/steny-hoyer-benghazi-select-committee,1090
Tea Party Group Tasked With Defeating McConnell Endorses Him After Primary Win,http://talkingpointsmemo.com/livewire/senate-conservatives-fund-mitch-mcconnell-gop-nomination,356
Judge Expected To Rule Tuesday Whether To Toss Bob McDonnell's Case,http://talkingpointsmemo.com/livewire/bob-mcdonnell-dismissal-argument,976
GOPer Suggested Voting Should Be Limited To Property Owners (VIDEO),http://talkingpointsmemo.com/livewire/ted-yoho-voting-property-owners,2626
Break-In Blogger's Wife: McDaniel Told Husband To Take Anti-Cochran Video Down,http://talkingpointsmemo.com/livewire/clayton-kelly-tara-kelly-thad-cochran-chris-mcdaniel,778
Police: Ex-Husband Also Accused GOP Candidate Of 'Ongoing Harassment',http://talkingpointsmemo.com/livewire/monica-wehby-husband-jim-grant-divorce-2007--2,2745
Judge Rules Utah Must Recognize Marriage Licenses Issued To Gay Couples,http://talkingpointsmemo.com/livewire/utah-must-recognize-same-sex-marriage-licenses,902
Dinesh D'Souza Expected To Plead Guilty In Campaign Finance Case,http://talkingpointsmemo.com/livewire/dinesh-dsouza-guilty-plea-expected,564
Ira Glass Couldn't Care Less Who Edits The New York Times,http://talkingpointsmemo.com/livewire/ira-glass-clueless-abramson-firing,5530
"Palin: 'Hillary's Brain Is Off-Limits' To Dems, But My Son Wasn't",http://talkingpointsmemo.com/livewire/sarah-palin-mocks-democrats-hillary-clinton-brain,7170
Crowley Grills Susan Rice On Prisoner Swap: 'Did The US Negotiate With Terrorists?' (VIDEO),http://talkingpointsmemo.com/livewire/cnn-susan-rice-prisoner-swap,988
Bergdahl's Mother Sends Message To Son In Emotional Press Conference (VIDEO),http://talkingpointsmemo.com/livewire/bergdahl-mother-letter-to-son,1966
Man Arrested After Allegedly Firing At Vacuum Cleaner Salesmen,http://talkingpointsmemo.com/livewire/man-arrested-allegedly-firing-at-vacuum-cleaner-salesman,152
McConnell's Tea Party Challenger: Rand Paul's Support 'Less Than Convincing',http://talkingpointsmemo.com/livewire/matt-bevin-rand-paul-less-than-convincing,21
Stewart Gets Heated Over VA Scandal: 'Fix This F*cking Thing' (VIDEO),http://talkingpointsmemo.com/livewire/jon-stewart-gets-heated-eric-shinseki-veterans-affairs,423
Dinesh D'Souza Pleads Guilty In Campaign Finance Case,http://talkingpointsmemo.com/livewire/dinesh-dsouza-pleads-guilty,461
CNN President: We Won't Be 'Shamed' Into Covering Benghazi,http://talkingpointsmemo.com/livewire/cnn-will-not-be-shamed-covering-benghazi,1913
Parents Freak Out Over Tribute To Teen Moms In AZ High School Yearbook,http://talkingpointsmemo.com/livewire/arizona-yearbook-teen-mom-tribute,115
Hannity: Death Penalty Could Be Carried Out With 'Hot Shot Of Heroin' (VIDEO),http://talkingpointsmemo.com/livewire/paul-ray-death-penalty-firing-squad-injection,1073
Daughter Defends Official Who Called Obama The N-Word: He's Just 'Curmudgeonly',http://talkingpointsmemo.com/livewire/daughter-defends-robert-copeland-wolfeboro-obama,213
Alaska Candidate Goes Bundy: 'Martyrdom Goes A Long Way Sometimes',http://talkingpointsmemo.com/livewire/dan-sullivan-anwr-invade-martyrdom,457
Jesse Jackson Jr. Has Written Not One But Two Books While In Prison,http://talkingpointsmemo.com/livewire/jesse-jackson-jr-books,187
Pat Sajak Trolls: 'Global Warming Alarmists Are Unpatriotic Racists',http://talkingpointsmemo.com/livewire/pat-sajak-global-warming-tweet,7230
Tea Party Goes All In For Mississippi Senate Candidate,http://talkingpointsmemo.com/livewire/chris-mcdaniel-citizens-united-for-america-senate-conservatives-fund,59
Sen. Bob Casey Heaps Praise On Gay Marriage Ruling In Pennsylvania,http://talkingpointsmemo.com/livewire/bob-casey-gay-marriage-ruling,94
League Of The South Decries 'SECEDE' Billboard Removal: Is This 'Stalin's Russia?',http://talkingpointsmemo.com/livewire/league-of-the-south-secede-billboard,4131
Megyn Kelly Gives Dinesh D'Souza The Friendliest Of Post-Guilty Plea Interviews,http://talkingpointsmemo.com/livewire/dinesh-dsouza-megyn-kelly-interview,1697
National Review Writer: Liberals 'Brainwash' Women To Cry 'Rape',http://talkingpointsmemo.com/livewire/national-review-liberals-brainwash-rape,1849
Even Erick Erickson Is Bailing On Matt Bevin,http://talkingpointsmemo.com/livewire/erick-erickson-matt-bevin-mitch-mcconnell,595
Pediatric Neurosurgeon Monica Wehby Wins Oregon GOP Nomination,http://talkingpointsmemo.com/livewire/monica-wehby-gop-oregon-nomination,2092
Iowa GOPer Who Aired Hog Castration Ad Wins U.S. Senate Nomination,http://talkingpointsmemo.com/livewire/joni-ernst-gop-nomination-iowa,4979
Grimes Locks Dem Nod In Kentucky To Battle McConnell For Senate,http://talkingpointsmemo.com/livewire/grimes-democratic-nomination,324
AZ Republican Candidate Compared Police Officers To Nazi SS Agents,http://talkingpointsmemo.com/livewire/arizona-gop-candidate-police-nazis,2363
Obama To Deliver Statement After Meeting With VA Secretary Shinseki,http://talkingpointsmemo.com/livewire/obama-to-deliver-statement-after-va-shinseki-meeting,20
GOP Candidate Thwarted By Arkansas Voter ID Law At Polls,http://talkingpointsmemo.com/livewire/gop-candidate-thwarted-by-arkansas-voter-id-law-at-polls,8073
50 Senators Tell NFL To Change Washington Redskins Team Name,http://talkingpointsmemo.com/livewire/50-senators-tell-nfl-rename-redskins,313
NBA Owner Mark Cuban: 'I Know I'm Bigoted In A Lot Of Ways',http://talkingpointsmemo.com/livewire/mark-cuban-bigoted-prejudice-donald-sterling,629
Federal Appeals Court Puts Same-Sex Marriage On Hold In Idaho,http://talkingpointsmemo.com/livewire/idaho-same-sex-marriage-stay,572
Nunn Easily Wins Democratic Nomination For Georgia Senate Seat,http://talkingpointsmemo.com/livewire/nunn-democratic-nomination,1009
Millionaire Tom Wolf Locks Dem Nomination In Pennsylvania Guv Race,http://talkingpointsmemo.com/livewire/tom-wolf-pennsylvania-governors-race,1637
Chelsea Clinton's Mother-In-Law Loses Dem Primary,http://talkingpointsmemo.com/livewire/marjorie-margolies-democratic-primary-pennsylvania-13th-congressional-district,1562
Limbaugh: VA Hospital Waiting Lists Are Essentially 'Death Panels',http://talkingpointsmemo.com/livewire/rush-limbaugh-va-death-panels,77
Gallup: Support For Same-Sex Marriage At All-Time High,http://talkingpointsmemo.com/livewire/gallup-support-same-sex-marriage-55-percent,149
Prince Charles Reportedly Compares Putin To Hitler,http://talkingpointsmemo.com/livewire/prince-charles-reportedly-compares-putin-hitler,62
WATCH LIVE: Obama Delivers Statement On VA After Meeting With Shinseki,http://talkingpointsmemo.com/livewire/watch-live-obama-statement-shinseki,36
GOP Candidate: There's A Secret Gay Plot To Sodomize Your Children,http://talkingpointsmemo.com/livewire/jody-hice-gay-community-secret-plot-sodomize-children,3973
NYT Book Reviewer Wonders If Glenn Greenwald Should Be Locked Up,http://talkingpointsmemo.com/livewire/glenn-greenwald-michael-kinsley-new-york-times-lock-up-snowden,3001
Obama Meeting With Shinseki Today,http://talkingpointsmemo.com/livewire/obama-meeting-shinseki-today,66
Texas Lawmaker: Obama 'Thinks He's God' And 'Can Change The Weather',http://talkingpointsmemo.com/livewire/dan-patrick-obama-thinks-he-is-god,1673
Contentious Obama Pick David Barron Clears Key Senate Hurdle,http://talkingpointsmemo.com/livewire/senate-invokes-cloture-david-barron,601
New Felony Charge Added Against 'Constitutional Clayton' Kelly,http://talkingpointsmemo.com/livewire/clayton-kelly-felony-charge-added-rose-cochran,1433
"Obama Takes An Impromptu Stroll, Causes Tourists To Lose It (VIDEO)",http://talkingpointsmemo.com/livewire/obama-impromptu-stroll-tourists,9185
Boehner: No 'Distinction' Between GOP And Tea Party,http://talkingpointsmemo.com/livewire/boehner-no-distinction-between-gop-tea-party,169
GOP Brings Kissing Congressman Off Bench For Annual Baseball Game,http://talkingpointsmemo.com/livewire/vance-mcallister-baseball,1352
Poll: Gov. Scott Walker Tied With Dem Opponent Mary Burke,http://talkingpointsmemo.com/livewire/poll-scott-walker-mary-burke-tied-marquette-university,2082
Fox News Anchor Arrested After Incident At Minneapolis Airport Bar,http://talkingpointsmemo.com/livewire/fox-news-gregg-jarrett-arrested,1496
Ron Johnson To Dem Colleague: 'God Help You For Implying I'm A Racist',http://talkingpointsmemo.com/livewire/ron-johnson-jay-rockefeller-race-card-obamacare,974
